data_year,arrestee_id,incident_id,arrestee_seq_num,arrest_date,arrest_type_id,multiple_indicator,offense_code,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,clearance_ind,age_range_low_num,age_range_high_num
2021,43229429,140255705,1,2021-06-05,1,N,13C,75,72,M,10,20,R,,,72,
2021,45219253,147616115,1,2021-10-14,3,N,220,61,58,M,10,20,R,,,58,
2021,44768804,145907739,1,2021-11-02,3,N,13B,21,18,M,10,20,R,,,18,
2021,45495027,148621491,1,2021-11-25,1,N,220,53,50,M,10,20,R,,,50,
2021,42754015,138525140,1,2021-01-09,1,N,90Z,41,38,M,30,20,N,,,38,
2021,42754016,138525140,2,2021-01-09,1,N,35B,31,28,F,10,20,N,,,28,
2021,42754017,138525140,3,2021-04-23,2,N,35A,32,29,M,30,20,N,,,29,
2021,41312632,133786061,1,2021-01-15,2,N,35B,46,43,F,10,20,R,,,43,00
2021,42156681,136481257,1,2021-03-20,1,N,35B,32,29,F,30,20,R,,,29,
2021,42754019,138525142,1,2021-04-12,2,N,13B,58,55,M,10,20,R,,,55,
2021,42754040,138525175,1,2021-04-10,2,N,35B,31,28,M,10,20,N,,,28,
2021,43027468,139508090,1,2021-04-29,3,N,35A,33,30,M,30,20,R,,,30,
2021,42754041,138525178,1,2021-05-15,2,N,35A,29,26,M,10,20,N,,,26,
2021,42754042,138525178,2,2021-05-15,2,N,90G,21,18,F,10,20,N,,,18,
2021,43027469,139508094,1,2021-06-26,3,N,35B,26,23,M,10,20,N,,,23,
2021,43027470,139508094,2,2021-06-26,2,N,35B,21,18,F,10,20,N,,,18,
2021,43648560,141769178,1,2021-06-27,3,N,13B,30,27,M,10,20,R,,,27,
2021,43406685,140910923,1,2021-07-10,3,N,90Z,26,23,M,10,20,N,,,23,
2021,43406686,140910923,2,2021-07-10,3,N,35B,24,21,F,30,20,N,,,21,
2021,43930674,142773536,1,2021-08-20,3,N,13B,28,25,F,10,20,R,,,25,
2021,43648562,141769183,1,2021-08-27,3,N,35B,33,30,M,30,20,R,,,30,
2021,43930858,142774200,1,2021-09-13,3,N,90Z,42,39,M,20,20,N,,,39,
2021,43930859,142774201,1,2021-09-19,3,N,90G,40,37,M,10,20,R,,,37,
2021,44345996,144291019,1,2021-10-01,3,N,11A,50,47,M,10,20,R,,,45,50
2021,45526552,148735401,1,2021-10-09,3,N,90Z,26,23,M,10,20,N,,,23,
2021,44345997,144291020,1,2021-10-30,3,N,90D,43,40,F,10,20,N,,,40,
2021,44345998,144291020,2,2021-10-30,2,N,90Z,22,19,F,10,20,N,,,19,
2021,44714198,145691604,1,2021-11-26,2,N,35A,62,59,M,10,20,N,,,59,
2021,44946966,146545846,1,2021-12-14,2,N,35B,22,19,F,30,20,R,,,19,
2021,44946967,146545846,2,2021-12-14,2,N,35B,21,18,F,30,20,R,,,18,
2021,44946968,146545846,3,2021-12-14,2,N,35B,25,22,M,10,20,N,,,22,
2021,45526554,148735407,1,2021-12-17,1,N,13B,27,24,F,10,20,N,,,24,
2021,44946970,146545848,1,2021-12-23,2,N,35A,32,29,M,10,20,R,,,29,
2021,41360478,133933494,1,2021-01-15,1,C,13C,22,19,M,10,20,R,,,19,00
2021,41362241,133951687,1,2021-01-20,1,N,13B,33,30,F,10,20,R,,,30,00
2021,41357343,133936476,1,2021-01-27,2,C,35A,23,20,M,20,20,R,,,20,00
2021,41900865,135609297,1,2021-02-02,1,N,240,32,29,F,30,20,R,,,29,00
2021,41900864,135609294,1,2021-02-04,1,N,520,25,22,M,10,20,N,,,22,00
2021,41900862,135609286,1,2021-02-12,2,C,35A,23,20,F,20,20,R,,,20,00
2021,41900863,135609289,1,2021-02-13,1,N,13B,58,55,M,10,40,N,,,55,00
2021,41899065,135603545,1,2021-02-19,1,N,26A,35,32,M,10,20,N,,,32,00
2021,42182543,136580987,1,2021-02-19,1,N,13C,18,15,M,10,20,R,R,,15,
2021,41900861,135609285,2,2021-02-21,2,C,35B,22,19,M,10,40,N,,,19,00
2021,41900860,135609285,1,2021-02-21,1,C,90G,19,16,M,10,20,R,R,,16,00
2021,42746086,138503292,1,2021-02-23,1,N,35B,37,34,M,10,20,R,,,34,
2021,42182539,136580977,1,2021-02-25,1,C,13A,29,26,M,10,20,R,,,26,
2021,42182542,136580986,1,2021-03-01,1,N,13B,32,29,M,30,20,R,,,29,
2021,42182541,136580985,1,2021-03-03,3,N,13A,64,61,M,10,20,R,,,61,
2021,42182540,136580983,1,2021-03-06,3,C,35A,36,33,M,10,20,R,,,33,
2021,42182538,136580976,1,2021-03-09,1,N,13B,20,17,F,10,20,R,H,,17,
2021,42182537,136580969,1,2021-03-11,3,C,13B,37,34,M,20,20,R,,,34,
2021,42182536,136580967,1,2021-03-20,1,N,13B,38,35,M,10,20,R,,,35,
2021,42182535,136580960,1,2021-03-25,2,C,13B,41,38,F,10,20,R,,,38,
2021,42182534,136580958,1,2021-03-26,1,C,13B,36,33,F,10,40,R,,,33,
2021,42182533,136580954,1,2021-03-30,1,N,13B,28,25,M,10,20,R,,,25,
2021,42466040,137583607,1,2021-04-01,1,N,26A,34,31,F,10,20,R,,,31,
2021,42466039,137583605,1,2021-04-03,3,C,35A,34,31,M,10,20,R,,,31,
2021,42466038,137583603,1,2021-04-06,1,C,90C,35,32,F,10,20,R,,,32,
2021,42466036,137583590,1,2021-04-09,1,N,290,18,15,M,10,20,R,H,,15,
2021,42466035,137583587,1,2021-04-13,2,C,23H,20,17,M,10,20,R,R,,17,
2021,42466037,137583592,1,2021-04-14,2,C,35A,33,30,M,10,40,N,,,30,
2021,44662688,145493957,1,2021-04-30,2,N,13C,20,17,M,10,20,R,R,,17,
2021,42747090,138506696,1,2021-05-06,2,N,13C,14,11,M,10,20,R,R,,11,
2021,42747089,138506684,1,2021-05-14,2,C,290,26,23,F,10,20,R,,,23,
2021,42747088,138506682,1,2021-05-16,1,N,13B,54,51,F,10,20,R,,,51,
2021,42747087,138506679,1,2021-05-19,3,C,26A,49,46,M,10,20,R,,,46,
2021,42747021,138506441,1,2021-05-22,1,N,35A,19,16,M,10,20,R,R,,16,
2021,42747022,138506443,1,2021-05-23,1,N,13B,19,16,F,10,20,N,R,,16,
2021,43090344,139738882,1,2021-05-27,1,C,35B,20,17,M,10,20,R,R,,17,
2021,43090346,139738888,1,2021-05-28,1,C,13A,32,29,M,10,20,R,,,29,
2021,43090345,139738883,1,2021-05-30,1,C,13B,25,22,M,10,20,R,,,22,
2021,43090343,139738881,1,2021-06-02,1,N,13C,49,46,M,20,20,R,,,46,
2021,43090342,139738879,1,2021-06-05,1,N,13C,29,26,M,10,20,R,,,26,
2021,43090341,139738868,1,2021-06-22,1,N,13B,39,36,F,10,20,R,,,36,
2021,43090340,139738865,1,2021-06-27,1,N,13B,31,28,M,30,20,R,,,28,
2021,43425496,140984670,1,2021-06-30,1,C,35A,35,32,M,10,20,R,,,32,
2021,43425495,140984664,1,2021-07-03,1,N,13B,14,11,M,10,20,R,H,,11,
2021,45486489,148587735,1,2021-08-12,2,C,35B,41,38,F,10,20,R,,,38,
2021,43658178,141808736,1,2021-08-15,1,C,35B,33,30,M,10,20,R,,,30,
2021,43658175,141808729,1,2021-08-24,1,N,13B,15,12,F,10,20,R,R,,12,
2021,44051243,143237566,1,2021-08-27,1,N,13B,32,29,M,10,20,N,,,29,
2021,43658173,141808717,1,2021-08-30,1,N,13B,30,27,F,30,20,R,,,27,
2021,44051241,143237557,1,2021-09-14,1,C,13B,39,36,F,10,20,R,,,36,
2021,44051242,143237557,2,2021-09-14,1,C,13B,62,59,M,10,10,R,,,59,
2021,45006592,146798733,1,2021-09-23,1,N,35B,38,35,M,30,20,R,,,35,
2021,45006591,146798730,1,2021-09-27,1,N,220,47,44,M,10,20,R,,,44,
2021,44338873,144269980,1,2021-09-28,2,C,13B,15,12,F,10,20,R,R,,12,
2021,44338874,144269984,1,2021-10-06,1,N,290,17,14,F,10,20,R,R,,14,
2021,45951442,150223820,1,2021-10-09,1,N,13A,26,23,M,10,20,R,,,23,
2021,44338870,144269973,1,2021-10-16,1,C,13C,48,45,M,10,20,R,,,45,
2021,44338871,144269974,1,2021-10-17,1,C,220,29,26,M,10,20,R,,,26,
2021,45006595,146798766,1,2021-10-17,1,M,220,29,26,M,10,20,R,,,26,
2021,44662696,145494006,1,2021-11-05,1,N,13B,62,59,M,10,10,R,,,59,
2021,44662694,145493999,1,2021-11-09,1,N,35A,35,32,M,10,20,R,,,32,
2021,44662695,145494004,1,2021-11-11,1,C,13A,70,67,M,10,20,R,,,67,
2021,44662693,145493997,1,2021-11-18,1,C,35A,32,29,F,30,20,R,,,29,
2021,44662691,145493984,1,2021-11-24,2,C,35A,22,19,F,10,20,R,,,19,
2021,44662692,145493984,2,2021-11-24,2,C,35A,21,18,F,10,20,R,,,18,
2021,44662690,145493980,1,2021-11-29,1,N,13C,55,52,F,10,20,R,,,52,
2021,45951445,150223826,1,2021-12-04,1,N,13B,42,39,M,10,20,R,,,39,
2021,45007012,146803781,1,2021-12-07,2,C,35A,20,17,M,10,20,R,H,,17,
2021,45007010,146803768,1,2021-12-07,2,C,35A,27,24,M,20,20,R,,,24,
2021,45007008,146803766,1,2021-12-11,1,C,13B,46,43,M,10,20,R,,,43,
2021,45007011,146803771,1,2021-12-12,1,N,35A,17,14,F,10,20,N,R,,14,
2021,45007007,146803756,1,2021-12-18,1,N,35B,41,38,M,10,20,R,,,38,
2021,45006958,146802897,1,2021-12-23,1,N,290,45,42,M,10,20,N,,,42,
2021,45006959,146802897,2,2021-12-23,1,N,290,27,24,M,20,20,R,,,24,
2021,45006957,146802891,1,2021-12-27,2,N,35A,19,16,M,10,20,R,H,,16,
2021,45006956,146802889,1,2021-12-28,1,N,35A,44,41,M,10,20,N,,,41,
2021,45486495,148587761,1,2021-12-31,1,N,35B,21,18,M,10,20,R,,,18,
2021,45486496,148587761,2,2021-12-31,1,N,35A,20,17,M,10,20,R,H,,17,
2021,45486497,148587762,1,2021-12-31,1,N,13B,31,28,M,30,20,R,,,28,
2021,42020117,136031378,1,2021-01-04,1,N,13B,43,40,M,10,20,R,,,40,00
2021,42785752,138631479,1,2021-01-18,1,N,26A,55,52,F,10,40,U,,,52,
2021,42785751,138631478,1,2021-02-14,1,N,35B,26,23,M,10,20,R,,,23,
2021,42785750,138631476,1,2021-02-26,2,N,35B,65,62,M,10,20,R,,,62,
2021,41904738,135605910,1,2021-03-01,3,N,520,57,54,M,10,20,R,,,54,00
2021,42785755,138631485,1,2021-04-03,1,N,13B,40,37,M,10,20,N,,,37,
2021,43412317,140929195,1,2021-04-25,1,N,13A,47,44,M,98,40,R,,,44,
2021,43412318,140929197,1,2021-05-19,1,N,35A,53,50,M,10,40,N,,,50,
2021,43069719,139656926,1,2021-06-13,1,N,240,42,39,M,10,40,R,,,39,
2021,45947476,150208783,1,2021-07-13,3,N,13B,38,35,F,10,20,N,,,35,
2021,43412316,140929194,1,2021-07-18,3,N,13A,24,21,M,10,40,N,,,21,
2021,45947475,150208782,1,2021-07-27,1,N,13C,40,37,F,10,20,R,,,37,
2021,45947478,150208786,1,2021-09-05,1,N,90Z,30,27,M,30,20,R,,,27,
2021,44673829,145530509,1,2021-10-03,1,N,220,56,53,F,10,20,N,,,53,
2021,44412620,144560565,1,2021-10-04,1,N,26E,41,38,M,10,20,N,,,38,
2021,45949910,150218074,1,2021-11-10,1,N,520,33,30,M,10,20,R,,,30,
2021,45949911,150218074,2,2021-11-10,1,N,35A,36,33,M,30,20,R,,,33,
2021,44673828,145530508,1,2021-11-23,1,N,13C,65,62,F,10,20,R,,,62,
2021,45949909,150218073,1,2021-11-24,1,N,35A,55,52,M,30,10,R,,,52,
2021,45296824,147894319,1,2021-11-24,1,N,13C,40,37,M,10,20,R,,,37,
2021,45947470,150208779,1,2021-11-28,1,N,240,41,38,M,30,20,R,,,38,
2021,45947471,150208779,2,2021-11-28,1,N,280,41,38,F,30,20,R,,,38,
2021,45949908,150218072,1,2021-12-22,1,N,35A,33,30,F,30,20,R,,,30,
2021,42539344,137861825,1,2021-02-21,1,N,220,53,50,M,10,20,R,,,50,
2021,42539345,137861825,2,2021-02-21,1,N,220,44,41,M,10,20,R,,,41,
2021,43388127,140841754,1,2021-01-13,1,N,23C,29,26,F,30,20,N,,,26,
2021,41353038,133912581,1,2021-01-18,1,N,35B,27,24,F,10,20,N,,,24,00
2021,41355273,133917389,1,2021-01-22,1,N,13B,61,58,M,30,20,R,,,58,00
2021,43388128,140841755,1,2021-01-23,1,N,23C,25,22,M,10,20,N,,,22,
2021,42168673,136521179,1,2021-02-01,1,N,35A,19,16,F,30,20,R,R,,16,
2021,41801573,135338238,1,2021-02-12,1,N,35A,43,40,F,10,20,R,,,40,00
2021,42168674,136521180,1,2021-02-24,1,N,13B,46,43,F,10,20,R,,,43,
2021,42168675,136521180,2,2021-02-24,1,N,13B,55,52,M,10,20,R,,,52,
2021,45359904,148124237,1,2021-03-03,1,N,220,18,15,M,30,20,R,R,,15,
2021,42168678,136521189,1,2021-03-12,1,N,35B,35,32,M,10,20,R,,,32,
2021,42168679,136521192,1,2021-03-19,1,N,23C,34,31,F,98,50,N,,,31,
2021,42407058,137341236,1,2021-04-08,1,N,13B,45,42,F,10,20,R,,,42,
2021,42407059,137341236,2,2021-04-08,1,N,13B,52,49,M,30,40,R,,,49,
2021,43065583,139646769,1,2021-04-10,1,N,23C,33,30,F,30,50,N,,,30,
2021,45359906,148124241,1,2021-04-19,1,N,23H,31,28,M,30,20,N,,,28,
2021,42407062,137341243,1,2021-04-27,1,N,200,38,35,M,10,20,R,,,35,
2021,42407063,137341244,1,2021-04-30,1,N,35B,26,23,F,98,50,R,,,23,
2021,43065584,139646771,1,2021-05-02,1,N,13B,42,39,M,10,20,R,,,39,
2021,42753737,138524312,1,2021-05-12,1,C,35B,47,44,F,98,50,N,,,44,
2021,42753738,138524312,2,2021-05-12,1,C,35B,35,32,M,98,50,N,,,32,
2021,42753739,138524317,1,2021-05-26,1,C,13B,61,58,M,30,20,R,,,58,
2021,43065585,139646773,1,2021-06-02,1,C,13B,51,48,M,10,20,R,,,48,
2021,43065586,139646774,1,2021-06-03,1,N,35A,40,37,F,10,20,R,,,37,
2021,43065587,139646785,1,2021-06-30,1,N,35A,54,51,M,98,50,R,,,51,
2021,43065588,139646785,2,2021-06-30,1,N,35A,43,40,F,98,50,R,,,40,
2021,43388129,140841760,1,2021-07-15,2,N,35A,21,18,M,10,20,R,,,18,
2021,43649758,141772638,1,2021-07-30,1,N,13B,62,59,M,10,20,R,,,59,
2021,43929977,142771249,1,2021-09-29,1,N,26A,49,46,M,30,20,N,,,46,
2021,44393235,144464453,1,2021-10-07,1,N,13B,32,29,M,20,20,R,,,29,
2021,44393236,144464453,2,2021-10-07,1,N,240,29,26,F,30,20,R,,,26,
2021,42196339,136625978,1,2021-03-16,1,N,13A,37,34,M,10,20,R,,,34,
2021,42641195,138184057,1,2021-02-15,2,N,35A,48,45,M,10,10,N,,,45,
2021,43065113,139645266,1,2021-06-02,1,N,13B,53,50,F,10,40,R,,,50,
2021,41464855,134201342,1,2021-01-21,1,N,120,40,37,M,10,20,N,,,37,00
2021,41464856,134201343,1,2021-01-26,2,N,23H,30,27,M,10,20,R,,,27,00
2021,41937984,135714781,1,2021-02-17,2,N,35A,37,34,F,10,20,N,,,34,00
2021,41933544,135718381,1,2021-02-18,1,N,13B,35,32,F,10,20,R,,,32,00
2021,42539357,137861874,1,2021-04-05,1,N,13B,30,27,F,10,20,R,,,27,
2021,42539355,137861870,1,2021-04-21,1,N,13B,31,28,F,10,20,R,,,28,
2021,43431778,141005604,1,2021-05-05,2,N,520,56,53,F,10,20,N,,,53,
2021,42793011,138653863,1,2021-05-12,1,N,290,26,23,F,30,20,R,,,23,
2021,43431780,141005606,1,2021-06-27,1,N,35A,28,25,M,10,20,R,,,25,
2021,43432705,141009709,1,2021-07-23,1,N,13B,45,42,M,10,20,R,,,42,
2021,43768171,142228594,1,2021-08-06,2,N,35B,52,49,M,10,20,R,,,49,
2021,43768172,142228596,1,2021-08-30,1,N,35A,30,27,F,10,20,R,,,27,
2021,44089860,143403054,1,2021-09-05,1,N,13B,27,24,F,30,20,R,,,24,
2021,44089861,143403056,1,2021-09-13,1,N,13B,40,37,M,10,20,R,,,37,
2021,44089862,143403057,1,2021-09-30,1,N,35A,46,43,M,10,20,N,,,43,
2021,45132104,147281834,1,2021-12-22,1,N,13B,50,47,F,10,20,R,,,47,
2021,45132103,147281833,1,2021-12-27,1,N,13B,27,24,F,10,20,R,,,24,
2021,42793004,138653856,1,2021-04-30,1,N,90D,31,28,F,10,20,R,,,28,
2021,41445958,134173061,1,2021-01-16,1,N,35A,20,17,M,10,20,R,R,,17,00
2021,41445957,134173059,1,2021-01-30,1,N,35A,66,63,M,10,20,R,,,63,00
2021,41901936,135612864,1,2021-01-31,1,N,90D,30,27,M,10,20,R,,,27,00
2021,41901937,135612864,2,2021-01-31,1,N,26A,23,20,F,10,20,R,,,20,00
2021,41904746,135605920,1,2021-02-14,1,N,13B,34,31,F,10,20,R,,,31,00
2021,41904745,135605919,1,2021-02-17,3,N,35A,21,18,F,10,20,U,,,18,00
2021,41904744,135605918,1,2021-02-16,2,N,35A,19,16,M,10,20,U,R,,16,00
2021,41901935,135612863,1,2021-02-16,1,N,90G,25,22,M,30,20,R,,,22,00
2021,41904743,135605917,1,2021-02-15,1,N,26A,33,30,M,10,20,R,,,30,00
2021,44365334,144353762,1,2021-03-14,1,N,26A,59,56,M,10,20,R,,,56,
2021,43027467,139508088,1,2021-04-04,1,N,35A,42,39,M,10,20,U,,,39,
2021,43027466,139508087,1,2021-04-07,3,N,35A,31,28,M,98,20,N,,,28,
2021,43027465,139508084,1,2021-04-15,2,N,35B,69,66,M,10,20,R,,,66,
2021,43027464,139508083,1,2021-04-21,3,N,35A,42,39,F,10,20,R,,,39,
2021,43027462,139508081,1,2021-04-20,2,N,26A,29,26,M,98,10,U,,,26,
2021,43027461,139508080,1,2021-04-20,1,N,35B,39,36,M,10,20,R,,,36,
2021,43027460,139508079,1,2021-04-20,1,N,35B,23,20,F,10,20,R,,,20,
2021,43027463,139508082,1,2021-04-22,3,N,35A,42,39,M,10,20,U,,,39,
2021,43027459,139508078,1,2021-04-23,1,N,35A,27,24,F,10,20,R,,,24,
2021,43027457,139508076,1,2021-05-07,1,N,35A,32,29,F,10,20,R,,,29,
2021,43027458,139508077,1,2021-05-09,2,N,35B,59,56,M,10,20,R,,,56,
2021,43027456,139508075,1,2021-05-16,1,N,35A,57,54,M,98,10,N,,,54,
2021,43027455,139508074,1,2021-05-24,2,N,35A,30,27,F,10,20,N,,,27,
2021,43411205,140925658,1,2021-07-09,1,N,35A,55,52,M,20,20,R,,,52,
2021,44365467,144354615,1,2021-08-16,2,N,11A,23,20,M,10,20,N,,,20,
2021,44942994,146532710,1,2021-10-30,3,N,520,51,48,M,10,20,R,,,48,
2021,44942995,146532712,1,2021-12-18,3,N,240,28,25,M,10,20,R,,,25,
2021,45495582,148623373,1,2021-10-10,1,N,13B,58,55,M,10,20,R,,,55,
2021,41806080,135348851,1,2021-01-03,1,N,35A,23,20,M,10,20,R,,,20,00
2021,41806081,135348852,1,2021-01-06,1,N,35B,20,17,F,10,20,R,R,,17,00
2021,44835659,146152012,1,2021-01-06,1,N,13B,32,29,M,10,40,N,,,29,
2021,44835665,146152022,1,2021-01-08,1,N,13B,49,46,M,30,20,R,,,46,
2021,41811149,135345327,1,2021-01-09,1,N,35A,26,23,M,10,20,N,,,23,00
2021,41519671,134395666,1,2021-01-09,1,N,13B,20,17,M,30,20,R,R,,17,00
2021,41806085,135348856,1,2021-01-09,1,N,35A,20,17,M,10,20,N,R,,17,00
2021,41806086,135348857,1,2021-01-10,1,N,35B,47,44,M,10,20,N,,,44,00
2021,41806087,135348858,1,2021-01-10,1,N,35A,66,63,M,10,20,N,,,63,00
2021,41806088,135348859,1,2021-01-15,1,N,35A,23,20,M,10,20,R,,,20,00
2021,41806089,135348859,2,2021-01-15,1,N,35A,23,20,M,10,20,R,,,20,00
2021,41811150,135345328,1,2021-01-15,1,N,35A,22,19,M,10,20,N,,,19,00
2021,42195296,136623818,1,2021-01-16,1,N,35A,37,34,M,10,20,R,,,34,
2021,41811151,135345329,1,2021-01-16,1,N,35A,26,23,F,10,20,N,,,23,00
2021,41519698,134395772,1,2021-01-17,1,N,35A,25,22,M,20,20,N,,,22,00
2021,41806091,135348862,1,2021-01-17,1,N,35A,27,24,M,10,20,N,,,24,00
2021,41806092,135348863,1,2021-01-18,1,N,35A,33,30,F,10,20,N,,,30,00
2021,41806093,135348864,1,2021-01-18,1,N,35A,42,39,M,10,20,N,,,39,00
2021,41519701,134395777,1,2021-01-20,2,N,13A,32,29,M,10,10,N,,,29,00
2021,41806094,135348865,1,2021-01-20,1,N,520,34,31,M,10,20,R,,,31,00
2021,41806095,135348867,1,2021-01-21,1,N,35A,23,20,M,30,20,N,,,20,00
2021,41806096,135348867,2,2021-01-21,1,N,35A,22,19,F,30,20,N,,,19,00
2021,41519705,134395782,1,2021-01-21,1,N,280,29,26,M,10,20,R,,,26,00
2021,41806098,135348868,2,2021-01-22,1,N,35A,67,64,M,20,20,N,,,64,00
2021,41806097,135348868,1,2021-01-22,1,N,35A,51,48,F,30,20,N,,,48,00
2021,41806099,135348869,1,2021-01-23,1,N,35B,32,29,F,10,20,N,,,29,00
2021,41806100,135348870,1,2021-01-23,1,N,35A,37,34,M,30,20,N,,,34,00
2021,41806101,135348871,1,2021-01-23,1,N,35A,22,19,M,10,20,N,,,19,00
2021,41806102,135348872,1,2021-01-24,1,N,35A,24,21,F,30,20,N,,,21,00
2021,41806103,135348873,1,2021-01-25,1,N,35A,59,56,F,30,20,N,,,56,00
2021,41806104,135348873,2,2021-01-25,1,N,35A,28,25,M,30,20,N,,,25,00
2021,41806105,135348874,1,2021-01-26,1,N,35A,58,55,M,10,20,N,,,55,00
2021,41519713,134395795,2,2021-01-26,1,N,35B,22,19,F,10,10,N,,,19,00
2021,41519712,134395795,1,2021-01-26,1,N,35B,24,21,F,20,20,N,,,21,00
2021,41806106,135348875,1,2021-01-26,1,N,35A,23,20,F,30,20,N,,,20,00
2021,41811152,135345330,1,2021-01-26,1,N,35B,46,43,M,10,20,N,,,43,00
2021,41806107,135348876,1,2021-01-28,1,N,35A,22,19,M,10,20,R,,,19,00
2021,41519717,134395805,1,2021-01-29,1,N,35A,21,18,F,10,20,N,,,18,00
2021,41811153,135345331,1,2021-01-29,1,N,35A,18,15,M,10,20,R,R,,15,00
2021,41806108,135348877,1,2021-01-29,1,N,35B,24,21,F,10,20,N,,,21,00
2021,41806109,135348878,1,2021-01-29,1,N,35A,19,16,M,10,20,R,R,,16,00
2021,41806111,135348880,1,2021-01-30,1,N,35A,32,29,M,10,20,N,,,29,00
2021,41806112,135348881,1,2021-01-30,1,N,35A,37,34,F,30,20,R,,,34,00
2021,41811154,135345333,1,2021-01-30,1,N,35A,19,16,M,10,20,R,R,,16,00
2021,42195297,136623819,1,2021-01-30,1,N,280,57,54,F,10,20,N,,,54,
2021,42195298,136623819,2,2021-01-30,1,N,35A,57,54,M,10,20,N,,,54,
2021,41519721,134395815,1,2021-01-30,1,N,13A,33,30,F,10,20,N,,,30,00
2021,41806113,135348882,1,2021-01-31,1,N,35A,19,16,M,10,20,R,R,,16,00
2021,42195299,136623820,1,2021-02-02,1,N,13A,27,24,F,40,20,N,,,24,
2021,42195300,136623821,1,2021-02-02,1,N,35A,44,41,F,30,20,N,,,41,
2021,41806115,135348887,1,2021-02-05,1,N,35A,23,20,M,30,20,N,,,20,00
2021,41811156,135345338,1,2021-02-05,1,N,35B,50,47,M,10,20,N,,,47,00
2021,42195301,136623822,1,2021-02-06,1,N,520,23,20,M,10,20,R,,,20,
2021,44899957,146388264,1,2021-02-06,1,N,13B,30,27,M,10,20,N,,,27,
2021,41806118,135348890,1,2021-02-06,1,N,35B,32,29,F,30,20,N,,,29,00
2021,41811157,135345340,1,2021-02-06,1,N,13B,63,60,F,10,20,R,,,60,00
2021,42195303,136623824,1,2021-02-07,1,N,90Z,39,36,M,30,20,R,,,36,
2021,42195304,136623824,2,2021-02-07,1,N,35A,43,40,F,30,20,R,,,40,
2021,42195305,136623824,3,2021-02-07,1,N,35A,19,16,F,10,10,R,R,,16,
2021,41806119,135348893,1,2021-02-09,1,N,36B,21,18,M,30,20,N,,,18,00
2021,42195306,136623825,1,2021-02-11,1,N,35A,31,28,M,10,20,N,,,28,
2021,41806120,135348895,1,2021-02-13,1,N,35B,37,34,F,10,20,N,,,34,00
2021,42195380,136623974,1,2021-02-14,1,N,35B,40,37,M,30,20,N,,,37,
2021,42195307,136623827,1,2021-02-14,1,N,23H,34,31,M,10,20,N,,,31,
2021,41811163,135345348,1,2021-02-14,1,N,13A,40,37,F,10,20,R,,,37,00
2021,42195308,136623828,1,2021-02-15,1,N,35A,19,16,M,10,20,R,R,,16,
2021,41806122,135348897,1,2021-02-15,1,N,35B,26,23,M,30,20,N,,,23,00
2021,41806123,135348898,1,2021-02-15,1,N,35A,19,16,M,10,20,R,R,,16,00
2021,41806125,135348899,2,2021-02-16,1,N,23H,15,12,M,30,20,N,R,,12,00
2021,41806124,135348899,1,2021-02-16,1,N,23H,17,14,M,10,10,R,R,,14,00
2021,41806126,135348900,1,2021-02-16,1,N,13B,20,17,M,10,20,R,R,,17,00
2021,42195311,136623830,1,2021-02-16,1,N,35A,67,64,M,10,10,N,,,64,
2021,42195312,136623831,1,2021-02-18,1,N,26C,29,26,M,10,20,N,,,26,
2021,41806128,135348905,1,2021-02-18,1,N,35B,38,35,M,10,20,R,,,35,00
2021,42195313,136623832,1,2021-02-19,2,N,35A,38,35,F,10,20,N,,,35,
2021,41811166,135345354,1,2021-02-19,1,N,35B,21,18,F,10,20,R,,,18,00
2021,41806130,135348907,1,2021-02-19,1,N,35B,24,21,F,10,20,N,,,21,00
2021,42195314,136623833,1,2021-02-21,1,N,35A,31,28,M,30,20,N,,,28,
2021,41806132,135348914,1,2021-02-22,1,N,35A,43,40,M,30,20,N,,,40,00
2021,41806133,135348918,1,2021-02-24,1,N,35A,41,38,M,10,20,R,,,38,00
2021,42195315,136623834,1,2021-02-24,1,N,35A,23,20,M,10,20,R,,,20,
2021,41811167,135345360,1,2021-02-24,1,N,35A,38,35,F,30,20,N,,,35,00
2021,42195316,136623835,1,2021-02-25,1,N,13A,32,29,M,30,20,R,,,29,
2021,42195317,136623836,1,2021-02-27,1,N,35A,40,37,F,30,20,N,,,37,
2021,41806141,135348930,1,2021-02-28,1,N,35A,30,27,F,10,20,N,,,27,00
2021,42195318,136623838,1,2021-03-01,1,N,35A,21,18,F,10,20,N,,,18,
2021,42195319,136623838,2,2021-03-01,1,N,35A,18,15,M,30,20,R,R,,15,
2021,42195320,136623839,1,2021-03-01,1,N,35A,17,14,M,10,20,R,R,,14,
2021,42195321,136623840,1,2021-03-02,1,N,35B,20,17,F,10,20,R,R,,17,
2021,42195322,136623846,1,2021-03-03,1,N,35A,34,31,M,10,10,N,,,31,
2021,42195323,136623851,1,2021-03-05,1,N,35A,22,19,M,10,20,N,,,19,
2021,42195324,136623852,1,2021-03-06,1,N,35A,37,34,F,20,20,N,,,34,
2021,42195325,136623853,1,2021-03-06,1,N,13A,36,33,M,10,10,R,,,33,
2021,42195326,136623854,1,2021-03-07,1,N,35A,36,33,F,30,20,N,,,33,
2021,44899958,146388265,1,2021-03-07,1,N,13A,32,29,M,10,20,R,,,29,
2021,42195328,136623856,1,2021-03-08,1,N,35A,40,37,M,10,20,N,,,37,
2021,42195329,136623861,1,2021-03-09,1,N,35A,31,28,F,10,20,R,,,28,
